21:37:47,00  1.694  -2.4003
21:37:47,25  2.0077  -2.4299
21:37:47,50  2.1179  -2.4138
21:37:47,50  2.2588  -2.3703
21:37:47,75  2.1762  -2.3597
21:37:48,00  2.1281  -2.3351
21:37:48,25  2.1715  -2.3468
21:37:48,50  2.1715  -2.3468
21:37:48,50  2.1913  -2.2936
21:37:48,75  2.1866  -2.2806
21:37:49,00  2.1866  -2.2806
21:37:49,25  2.1866  -2.2806
21:37:49,50  2.2255  -2.2792
21:37:49,50  2.1866  -2.2806
21:37:49,75  2.1818  -2.2676
21:37:50,00  2.1723  -2.2417
21:37:50,25  2.1922  -2.1882
21:37:50,50  2.1922  -2.1882
21:37:50,50  2.1874  -2.1752
21:37:50,75  2.1874  -2.1752
21:37:51,00  2.2122  -2.1345
21:37:51,25  2.2906  -2.1312
21:37:51,50  2.1779  -2.1491
21:37:51,50  2.0666  -2.1669
21:37:51,75  2.1099  -2.1783
21:37:52,00  2.2312  -2.1866
21:37:52,25  2.1581  -2.2027
21:37:52,50  2.2752  -2.1981
21:37:52,50  2.3241  -2.2228
21:37:52,75  2.3336  -2.2489
21:37:53,00  2.2895  -2.2373
21:37:53,25  2.3779  -2.2606
21:37:53,50  2.4224  -2.2723
21:37:53,50  2.4224  -2.2723
21:37:53,75  2.4272  -2.2855
21:37:54,00  2.5521  -2.2945
21:37:54,25  2.7555  -2.2876
21:37:54,50  3.0001  -2.2657
21:37:54,50  3.005  -2.2792
21:37:54,75  3.3422  -2.2539
21:37:55,00  3.3858  -2.2524
21:37:55,25  3.3322  -2.2264
21:37:55,50  3.3221  -2.199
21:37:55,50  3.4043  -2.1819
21:37:55,75  3.3171  -2.1852
21:37:56,00  3.2688  -2.1732
21:37:56,25  3.3556  -2.1698
21:37:56,50  3.1349  -2.1645
21:37:56,50  3.1727  -2.1492
21:37:56,75  3.1677  -2.1355
21:37:57,00  3.1528  -2.0946
21:37:57,25  3.11  -2.0964
21:37:57,50  3.359  -2.0578
21:37:57,50  3.3003  -2.0185
21:37:57,75  3.3389  -2.0027
